uri|name|danceability|energy|loudness|speechiness|acousticness|instrumentalness|liveness|valence|tempo|duration_ms|popularity|explicit|album_name|artist_name_1|artist_uri_1|artist_name_2|artist_uri_2|release_album_date
spotify:track:2B0Z4aGp33yw3oOz8r4Sqx|When Someone Stops Loving You|0.482|0.707|-3.127|0.0347|0.263|0.0|0.115|0.238|125.294|228373|29|False|When Someone Stops Loving You|Little Big Town|spotify:artist:3CygdxquGHurS7f9LjNLkv|||2017-02-17
spotify:track:3OMpIoONQH8rSscaZLozFQ|Old Alabama (feat. Alabama)|0.378|0.903|-4.538|0.0533|0.103|0.000285|0.134|0.457|115.616|301800|54|False|This Is Country Music|Brad Paisley|spotify:artist:13YmWQJFwgZrd4bf5IjMY4|Alabama|spotify:artist:6rJqqRce0Kvo2dJUXoHleC|2011-05-23
spotify:track:5hviCr3lgg6LY6noG6DPKs|Landslide|0.571|0.438|-7.007|0.0279|0.534|1.56e-05|0.187|0.444|145.948|230549|71|False|Home|The Chicks|spotify:artist:25IG9fa7cbdmCIy3OnuH57|||2002-08-27
spotify:track:1EnoCmQSpJaiCyA3Kr87XG|Mixed Drinks About Feelings|0.714|0.221|-12.929|0.032|0.516|1.68e-06|0.0937|0.424|135.843|178106|55|False|Mr. Misunderstood|Eric Church|spotify:artist:2IvkS5MXK0vPGnwyJsrEyV|Susan Tedeschi|spotify:artist:5Ws3s6lSP4Un8kQf8CrAta|2015-11-11
spotify:track:7JnorPtXApoUw2AuJUGLY1|We Went|0.646|0.882|-3.77|0.0371|0.097|0.0|0.311|0.544|101.997|179360|61|False|Fired Up|Randy Houser|spotify:artist:56x8mYvS3cyDGAi8N2FxbB|||2016-03-11
spotify:track:483beWfErq5MZAvC0fJ7cr|21 Summer|0.644|0.89|-6.993|0.0332|0.0246|2.57e-05|0.103|0.619|112.027|214386|60|False|Pawn Shop|Brothers Osborne|spotify:artist:39NR3AUhpbbqKM33vWn2fp|||2016-01-15
spotify:track:02eD9ymfJOJOhM97HYp5R9|The House That Built Me|0.525|0.3|-8.005|0.0286|0.578|8.3e-06|0.116|0.206|80.993|236626|70|False|Revolution|Miranda Lambert|spotify:artist:66lH4jAE7pqPlOlzUKbwA0|||2009-09-24
spotify:track:33fdicR6v63mdMezyG87ht|Rock Bottom|0.47|0.826|-4.152|0.0355|0.000232|0.000759|0.32|0.4|157.994|221040|35|False|The Big Revival|Kenny Chesney|spotify:artist:3grHWM9bx2E9vwJCdlRv9O|||2014-09-22
spotify:track:7wzLu2aumQh8yIdq5B55Fg|Dig Your Roots|0.459|0.799|-4.593|0.0417|0.354|0.0|0.339|0.447|139.91|214040|51|False|Dig Your Roots|Florida Georgia Line|spotify:artist:3b8QkneNDz4JHKKKlLgYZg|||2016-08-26
spotify:track:17Vry8h1fUTYg8NL6pHhem|Fix|0.532|0.883|-2.743|0.0352|0.0951|0.0|0.304|0.7|99.995|190240|0|False|Girl Problems|Chris Lane|spotify:artist:68abRTdO4meYReMWHvBYb0|||2016-08-05
spotify:track:5j4hSQH0KaAc8f6cimnXIT|Fire Away|0.559|0.301|-9.066|0.0297|0.055|0.00979|0.101|0.177|116.123|244333|72|False|Traveller|Chris Stapleton|spotify:artist:4YLtscXsxbVgi031ovDDdh|||2015-05-04
spotify:track:6FKunBVtC4ZUC9iEvtAIn0|Snapback|0.687|0.793|-3.577|0.0333|0.305|3.23e-06|0.1|0.673|100.991|206506|0|False|Snapback|Old Dominion|spotify:artist:6y8XlgIV8BLlIg1tT1R10i|||2015-10-23
spotify:track:7CL6oaDC9d0QXFMQRkNBmy|Runnin' Outta Moonlight|0.532|0.801|-3.759|0.0393|0.0371|7.07e-06|0.0633|0.799|172.05|193573|1|False|How Country Feels|Randy Houser|spotify:artist:56x8mYvS3cyDGAi8N2FxbB|||2013
spotify:track:2cbwF3iVOhzpY7KVzDKWXa|Drinkin' Problem|0.644|0.741|-5.84|0.0235|0.0569|1.12e-06|0.193|0.693|102.007|220986|0|False|Midland - EP|Midland|spotify:artist:1DTZRmlVZBxx2wRQBtx6yi|||2016-10-28
spotify:track:4gn7rQyhf463rX9KU5ZeSl|For The First Time|0.548|0.765|-5.297|0.0393|0.0063|0.0|0.0438|0.744|142.099|199106|0|False|For The First Time|Darius Rucker|spotify:artist:7FY5V3XMwlNBPitEjXowHQ|||2017-07-07
spotify:track:00AxNl4D4jHL2AEf1W55j5|What The Hell Did I Say|0.579|0.804|-4.777|0.0265|0.000668|1.19e-06|0.198|0.291|107.985|207333|54|False|Black|Dierks Bentley|spotify:artist:7x8nK0m0cP2ksQf0mjWdPS|||2016-06-10
spotify:track:4iMIIUvmScLS65kg5sHBla|Goodbye in Her Eyes - Greatest Hits Version|0.569|0.56|-7.371|0.0342|0.174|4.7e-06|0.0863|0.413|82.002|324240|0|False|Greatest Hits So Far...|Zac Brown Band|spotify:artist:6yJCxee7QumYr820xdIsjo|||2014-11-07
spotify:track:11qh54D0PKkBwelpDxxiEU|Girl Crush|0.5|0.225|-10.22|0.0302|0.842|0.0|0.112|0.355|173.788|193320|72|False|Pain Killer|Little Big Town|spotify:artist:3CygdxquGHurS7f9LjNLkv|||2014-10-21
spotify:track:795VSQCS3cn8VPoI6dSDNo|That's How It Still Oughta Be|0.546|0.445|-7.286|0.0268|0.321|0.0|0.19|0.266|125.404|206746|17|False|A Guy Like Me - EP|Trent Tomlinson|spotify:artist:1Zn69emN3uZsF6YwCrkgYp|||2009-01-01
spotify:track:4wFUdSCer8bdQsrp1M90sa|Highway Don't Care|0.47|0.79|-5.352|0.039|0.0216|0.0|0.0863|0.495|158.061|276880|67|False|Two Lanes Of Freedom|Tim McGraw|spotify:artist:6roFdX1y5BYSbp60OTJWMd|Taylor Swift|spotify:artist:06HL4z0CvFAxyc27GXpf02|2013-01-01
spotify:track:6aUhfNWYnMThF3TGtuYUUu|How Country Feels|0.678|0.839|-3.617|0.0394|0.0379|0.0|0.0742|0.772|104.952|185906|72|False|How Country Feels|Randy Houser|spotify:artist:56x8mYvS3cyDGAi8N2FxbB|||2013-01-22
spotify:track:0WgQTMtmw8qJievyeqfnnS|Run Away with You|0.535|0.803|-4.116|0.0465|0.141|0.0|0.297|0.342|147.902|224960|52|False|Gravity|Big & Rich|spotify:artist:0oBEeN6BCxEgMogzThqrPf|||2014-09-23
spotify:track:5aj0xPGiEUN3aI2oOYu14S|I Don't Dance|0.587|0.559|-7.742|0.0321|0.399|6.69e-06|0.0992|0.19|92.036|221173|71|False|I Don't Dance (Deluxe Edition)|Lee Brice|spotify:artist:5Zq7R5qmi58ByYyBQTlNuk|||2014-09-09
spotify:track:5XFu5S1vBY7sNHlheCapOz|Strip It Down|0.631|0.875|-3.589|0.0447|0.382|0.0|0.0867|0.705|137.961|241613|64|False|Kill The Lights (Deluxe)|Luke Bryan|spotify:artist:0BvkDsjIUla7X0k6CSWh1I|||2015-08-07
spotify:track:6rqxivjFHp8K0yMiefG56g|Stay A Little Longer|0.555|0.89|-5.533|0.0309|0.0414|0.131|0.147|0.513|96.987|335266|59|False|Stay A Little Longer|Brothers Osborne|spotify:artist:39NR3AUhpbbqKM33vWn2fp|||2015-03-10
spotify:track:1vD4DN56ued7pQklJBDesw|American Ride|0.518|0.906|-2.845|0.0573|0.0889|0.0|0.309|0.751|174.099|165693|0|False|American Ride|Toby Keith|spotify:artist:2bA6fzP0lMAQ4kz6CF61w8|||2009-01-01
spotify:track:3W5GXbS3ugsYjx1X0xBNbL|Break On Me|0.62|0.764|-6.757|0.0314|0.38|0.000154|0.112|0.461|86.996|209253|0|False|Break On Me|Keith Urban|spotify:artist:0u2FHSq3ln94y5Q57xazwf|||2015-10-23
spotify:track:7zNM46fo01dCBidY4yGNTZ|Keep Me in Mind|0.684|0.715|-6.132|0.0336|0.159|0.0|0.181|0.563|96.018|214106|0|False|You Get What You Give (Deluxe)|Zac Brown Band|spotify:artist:6yJCxee7QumYr820xdIsjo|||2010-09-20
spotify:track:3vLfv6qd7hgyDMsQiGUEVr|Over When It's Over - Live|0.401|0.889|-4.21|0.0494|0.00411|0.00461|0.838|0.6|140.838|179066|34|False|Caught In The Act: Live|Eric Church|spotify:artist:2IvkS5MXK0vPGnwyJsrEyV|||2013-01-01
spotify:track:3XxtBBMexPb3RRVHPzTgNR|Damn Drunk|0.633|0.729|-5.135|0.0276|0.0363|1.79e-06|0.111|0.414|103.989|264466|53|False|Tattooed Heart|Ronnie Dunn|spotify:artist:1iLuTmIgxCEiEllDSWkeIy|Kix Brooks|spotify:artist:1blfMUdqahbMZzbmbbN2j8|2016-11-11
spotify:track:74QCZPlpayjvQ4yJJFljfQ|Sweet Home Alabama|0.601|0.593|-11.685|0.0257|0.181|0.000441|0.121|0.902|97.784|285160|0|False|Lynyrd Skynyrd|Lynyrd Skynyrd|spotify:artist:4MVyzYMgTwdP7Z49wAZHx0|||1991-01-01
spotify:track:1ruMZWNVpNd7uhl6cSvNm1|Highway 20 Ride - Greatest Hits Version|0.528|0.398|-7.187|0.0341|0.533|9.6e-06|0.106|0.404|76.111|229253|0|False|Greatest Hits So Far...|Zac Brown Band|spotify:artist:6yJCxee7QumYr820xdIsjo|||2014-11-07
spotify:track:4EEjMyQub6tgFVshlM9j1M|Margaritaville|0.8|0.545|-13.637|0.0357|0.711|0.00191|0.104|0.861|124.943|250933|70|False|Changes In Latitudes, Changes In Attitudes|Jimmy Buffett|spotify:artist:28AyklUmMECPwdfo8NEsV0|||1977-01-01
spotify:track:1kT4uEG95XB6Ouw0K9pDiC|Homeboy - Live|0.324|0.813|-4.765|0.0416|0.0727|0.00987|0.96|0.205|140.697|282626|30|False|Caught In The Act: Live|Eric Church|spotify:artist:2IvkS5MXK0vPGnwyJsrEyV|||2013-01-01
spotify:track:13D7XTvRIV8s5mebCppPQx|I Go Back - Live|0.348|0.857|-6.873|0.0775|0.271|5.19e-05|0.965|0.462|181.809|291653|31|False|Kenny Chesney Live|Kenny Chesney|spotify:artist:3grHWM9bx2E9vwJCdlRv9O|||2006-09-16
spotify:track:0LG2cFomCi8Fb664Lvr3Nu|For The First Time|0.547|0.804|-5.268|0.0361|0.00738|0.0|0.0308|0.666|142.016|197053|62|False|When Was The Last Time|Darius Rucker|spotify:artist:7FY5V3XMwlNBPitEjXowHQ|||2017-10-20
spotify:track:7BjmEKAVTnJNkRNaUzBy2K|Mountain Music|0.467|0.526|-9.982|0.0433|0.119|0.0|0.124|0.753|109.555|218613|64|False|Ultimate Alabama 20 # 1 Hits|Alabama|spotify:artist:6rJqqRce0Kvo2dJUXoHleC|||2004-10-08
spotify:track:1VdHooAMVaGXPSty8pifv9|Honky Tonk Badonkadonk|0.536|0.943|-5.317|0.108|0.399|2.27e-05|0.225|0.622|123.759|240093|63|False|Dangerous Man|Trace Adkins|spotify:artist:79FMDwzZQxHgSkIYBl3ODU|||2006-01-01
spotify:track:1ZxNwqYsJA41CKf2YEhmIK|Just Fishin'|0.586|0.674|-5.69|0.0246|0.00764|0.0777|0.243|0.395|86.5|210333|52|False|Proud To Be Here (Deluxe Edition)|Trace Adkins|spotify:artist:79FMDwzZQxHgSkIYBl3ODU|||2011-01-01
spotify:track:6AgeVPT9rhr5GxCLdKPFzj|Take A Back Road|0.579|0.859|-3.933|0.0605|0.169|0.0|0.0917|0.915|169.942|209426|0|False|Take A Back Road|Rodney Atkins|spotify:artist:2qgvmDsc4jrqbAbjq1HGM2|||2011-10-04
spotify:track:7jkWXm5j2er2KfsCRPwWfy|Easy|0.343|0.594|-4.876|0.0344|0.128|0.0|0.128|0.425|120.998|218480|56|False|Nothing Like This|Rascal Flatts|spotify:artist:0a1gHP0HAqALbEyxaD5Ngn|Natasha Bedingfield|spotify:artist:7o95ZoZt5ZYn31e9z1Hc0a|2010-01-01
spotify:track:3JrD5PQbOAgGTKhts9Te6d|Free And Easy (Down The Road I Go)|0.583|0.782|-5.328|0.027|0.00499|0.000131|0.145|0.682|120.024|199560|57|False|Long Trip Alone|Dierks Bentley|spotify:artist:7x8nK0m0cP2ksQf0mjWdPS|||2006-01-01
spotify:track:4CcrLWFQY4dRGMbUR59cSp|Hey Girl|0.548|0.673|-5.29|0.0268|0.0158|0.0|0.0794|0.652|81.947|200533|61|False|We Are Tonight|Billy Currington|spotify:artist:1By9QBFnjZAoI83BZppHlt|||2013-01-01
spotify:track:2jwaErbghhcia4JqUYWz3g|Days Go By|0.589|0.892|-3.197|0.0365|0.0633|0.0|0.149|0.76|131.951|224629|62|False|Be Here|Keith Urban|spotify:artist:0u2FHSq3ln94y5Q57xazwf|||2004-01-01
spotify:track:68Iw932AjRCDEPLIzpmOtF|You’ll Think Of Me|0.581|0.49|-10.657|0.0355|0.366|7.51e-06|0.101|0.454|82.881|293600|56|False|Golden Road|Keith Urban|spotify:artist:0u2FHSq3ln94y5Q57xazwf|||2002-01-01
spotify:track:7nvmiDtfh9gwYFh9Kzn7sc|We Owned The Night|0.657|0.714|-6.965|0.0273|0.281|0.000145|0.0838|0.488|99.991|197800|0|False|Own The Night|Lady A|spotify:artist:32WkQRZEVKSzVAAYqukAEA|||2011-01-01
spotify:track:6xtXdS8ALTfK0g9hOG1PSX|Are You Gonna Kiss Me Or Not|0.485|0.701|-3.807|0.0288|0.039|0.0|0.0977|0.613|151.948|184920|0|False|Thompson Square|Thompson Square|spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp|||2011-02-08
spotify:track:76XXH1VudC1acTcoG4qBLu|I Was Wrong|0.652|0.555|-8.63|0.0349|0.376|0.0164|0.106|0.374|135.508|191480|0|False|From A Room: Volume 1|Chris Stapleton|spotify:artist:4YLtscXsxbVgi031ovDDdh|||2017-05-05
spotify:track:0IGMI8uzDaLhRVkRjIDYZ7|Fix|0.532|0.896|-1.954|0.0375|0.0914|0.0|0.18|0.696|100.011|189186|0|False|Fix|Chris Lane|spotify:artist:68abRTdO4meYReMWHvBYb0|||2015-11-13
spotify:track:0RFgvrhkf9FiDRLA0BhzpZ|Drift Away|0.583|0.66|-5.078|0.0377|0.181|0.0|0.0979|0.861|151.956|255560|72|False|No Stranger to Shame|Uncle Kracker|spotify:artist:2DnqqkzzDKm3vAoyHtn8So|||2002-07-09
spotify:track:3SXcQqdsoR8oRFAYFvgi8g|Turn Loose the Horses|0.584|0.566|-6.313|0.0271|0.588|2e-06|0.11|0.473|112.796|185573|38|False|Country Strong (More Music from the Motion Picture)|Garrett Hedlund|spotify:artist:2rIaXMzFroqNiyyTkayeWU|||2010-12-21
spotify:track:0QxKf9IfGjNrTa4gcnP3tN|A Life That's Good|0.589|0.334|-11.342|0.0242|0.717|3.3e-05|0.158|0.258|84.982|201293|47|False|The Music Of Nashville Original Soundtrack Season 2 Volume 1|Nashville Cast|spotify:artist:2NvmDZar6FF2CICK1yBS4I|Lennon & Maisy|spotify:artist:720fJ5sGqAOhvU2IUypqIr|2013-01-01
spotify:track:6usHXaTn54uwwozmH00d3X|Written in the Sand|0.725|0.437|-9.602|0.0575|0.593|0.0|0.0842|0.759|83.985|184080|0|False|Written in the Sand|Old Dominion|spotify:artist:6y8XlgIV8BLlIg1tT1R10i|||2017-07-07
spotify:track:40ZN15PFMJ2heB2YmLwvHh|You're Mine|0.522|0.339|-10.719|0.0304|0.452|0.00024|0.116|0.062|112.283|137986|19|False|The Music Of Nashville Original Soundtrack Season 5 Volume 2 (Deluxe Version)|Nashville Cast|spotify:artist:2NvmDZar6FF2CICK1yBS4I|Connie Britton|spotify:artist:0sQJydWUntumqwoaQwXgMu|2017-06-01
spotify:track:2ZxTjs4EdJl4Y9YByIiNoo|You Make It Easy|0.375|0.574|-5.305|0.0315|0.143|0.0|0.11|0.406|132.025|196800|67|False|You Make It Easy|Jason Aldean|spotify:artist:3FfvYsEGaIb52QPXhg4DcH|||2018-01-26
spotify:track:4rW9EUFaMSNVY8JhbqrB6z|Me and My Kind|0.588|0.807|-3.426|0.0283|0.0835|0.0|0.109|0.674|110.014|156200|74|False|Cowboy Like Me|Cody Johnson|spotify:artist:6zLBxLdl60ekBLpawtT63I|||2014-01-14
spotify:track:7x5xYW5W42OGPAdHUyyguy|Locked Away (feat. Adam Levine)|0.509|0.671|-5.709|0.0678|0.304|0.0|0.0452|0.55|118.413|227480|80|False|What Dreams Are Made Of|R. City|spotify:artist:4TH4BHy0LdBi3dpBW4P2UX|Adam Levine|spotify:artist:4bYPcJP5jwMhSivRcqie2n|2015-10-09
spotify:track:7gSQv1OHpkIoAdUiRLdmI6|I Won't Back Down|0.765|0.476|-13.487|0.0329|0.0504|2.76e-06|0.165|0.965|114.02|178360|76|False|Full Moon Fever|Tom Petty|spotify:artist:2UZMlIwnkgAEDBsw1Rejkn|||1989-01-01
spotify:track:3v0pzyIy08Sndq17gww5Si|Smoke Clears|0.593|0.822|-3.655|0.0468|0.394|0.0|0.081|0.505|99.988|179061|0|False|The Good Parts|Andy Grammer|spotify:artist:2oX42qP5ineK3hrhBECLmj|||2017-12-01
spotify:track:1gihuPhrLraKYrJMAEONyc|Feel So Close - Radio Edit|0.707|0.924|-2.842|0.031|0.000972|0.00703|0.204|0.919|127.937|206413|83|False|18 Months|Calvin Harris|spotify:artist:7CajNmpbOovFoOoasH2HaY|||2012-10-29
spotify:track:3SdTKo2uVsxFblQjpScoHy|Stand by Me|0.65|0.306|-9.443|0.0393|0.57|7.07e-06|0.0707|0.605|118.068|180055|84|False|Don't Play That Song (Mono)|Ben E. King|spotify:artist:3plJVWt88EqjvtuB4ZDRV3|||1962-08-20
spotify:track:5HGC2N68GV3vbQkYsHxmfg|World Gone Mad|0.505|0.671|-3.401|0.0322|0.248|0.0|0.141|0.412|139.861|196453|42|True|Bright: The Album|Bastille|spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc|||2017-12-15
spotify:track:28GUjBGqZVcAV4PHSYzkj2|So Good|0.66|0.9|-5.02|0.14|0.0403|0.0|0.219|0.591|85.51|213253|69|False|Strange Clouds|B.o.B|spotify:artist:5ndkK3dpZLKtBklKjxNQwT|||2012-04-27
spotify:track:59qnU7ACYRFKQ2O35D5Onb|The Champ|0.548|0.883|-4.697|0.0766|0.212|0.0|0.0828|0.796|167.998|189000|48|False|The Champ|Nelly|spotify:artist:2gBjLmx6zQnFGQJCAQpRgw|||2011-12-20
spotify:track:09YA1Ma4NhmKCu9VHdQMcU|Wish I Was Sober|0.69|0.771|-6.529|0.0321|0.0341|0.0|0.107|0.687|124.016|207440|0|False|Wish I Was Sober|Rhys Lewis|spotify:artist:4T2k9bgIoC8bbqjqiEl9vZ|||2017-09-22
spotify:track:58zsLZPvfflaiIbNWoA22O|Human|0.602|0.707|-4.097|0.302|0.393|0.0|0.165|0.554|75.087|200186|80|False|Human (Deluxe)|Rag'n'Bone Man|spotify:artist:4f9iBmdUOhQWeP7dcAn1pf|||2017-02-10
spotify:track:7rSERmjAT38lC5QhJ8hnQc|I'm Shipping Up To Boston|0.452|0.928|-3.133|0.079|0.000706|0.000637|0.226|0.6|129.188|153600|74|False|The Warrior's Code|Dropkick Murphys|spotify:artist:7w9jdhcgHNdiPeNPUoFSlx|||2005-07-19
spotify:track:0sbtER6km0p7hxOUvXnXNl|Backyard Party|0.714|0.598|-6.092|0.148|0.0109|0.0|0.205|0.643|99.563|211210|32|False|Backyard Party|R. Kelly|spotify:artist:2mxe0TnaNL039ysAj51xPQ|||2015-08-21
spotify:track:2oTDOIAdsxPTE7yAp4YOcv|Jump Around|0.854|0.71|-6.32|0.0793|0.0113|8.72e-05|0.166|0.818|106.894|214946|0|False|House Of Pain|House Of Pain|spotify:artist:0AuW7OCyKfFrsMbtHrYgIV|||1992
spotify:track:6ihL9TjfRjadfEePzXXyVF|Gives You Hell|0.718|0.691|-6.44|0.0387|0.0159|0.0|0.0627|0.552|100.008|213106|76|False|When The World Comes Down|The All-American Rejects|spotify:artist:3vAaWhdBR38Q02ohXqaNHT|||2008-01-01
spotify:track:1V8Z5giZUe70UNPySLTD0N|It Goes On|0.508|0.513|-7.988|0.0265|0.647|0.000131|0.0828|0.123|89.724|204750|54|False|It Goes On|Zac Brown|spotify:artist:6tKJaNOY6oNVWcegnMMEtt|Sir Rosevelt|spotify:artist:36jGtr6jwJ2D7RVJBTRpsc|2018-01-16
spotify:track:1jJci4qxiYcOHhQR247rEU|Kids|0.451|0.931|-3.871|0.0719|0.00076|0.0049|0.361|0.172|122.961|302840|81|False|Oracular Spectacular|MGMT|spotify:artist:0SwO7SWeDHJijQ3XNS7xEE|||2007-12-14
spotify:track:2xiOdusRnZezQok1RgLNeS|"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack"|0.681|0.716|-10.911|0.0333|0.0182|0.17|0.337|0.963|123.009|256493|71|False|Children Of The World|Bee Gees|spotify:artist:1LZEQNv7sE11VDY3SdxQeN|||1976-01-01
spotify:track:2tdseeP2TePM98X6Jcwf1C|Don't Stop the Party (feat. TJR)|0.714|0.952|-3.622|0.0894|0.0073|0.0|0.387|0.959|127.008|206120|45|False|Global Warming (Deluxe Version)|Pitbull|spotify:artist:0TnOYISbd1XYRBk9myaseg|TJR|spotify:artist:2L8yW8GIoirHEdeW4bWQXq|2012-11-19
spotify:track:1kPpge9JDLpcj15qgrPbYX|Good Time|0.56|0.872|-4.269|0.14|0.0239|6.98e-06|0.371|0.682|126.05|205933|81|False|The Midsummer Station|Owl City|spotify:artist:07QEuhtrNmmZ0zEcqE9SF6|Carly Rae Jepsen|spotify:artist:6sFIWsNpZYqfjUpaCgueju|2012-01-01
spotify:track:2Foc5Q5nqNiosCNqttzHof|Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit|0.794|0.811|-8.966|0.038|0.0426|1.07e-06|0.101|0.862|116.047|248413|84|False|Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit]|Daft Punk|spotify:artist:4tZwfgrHOc3mvqYlEYSvVi|Pharrell Williams|spotify:artist:2RdwBSPQiwcmiDo9kixcl8|2013-04-19
spotify:track:4MPTj8lMMvxLwT3EwuXFop|Call Out My Name|0.449|0.599|-4.892|0.0369|0.211|0.0|0.327|0.165|134.144|228373|3|False|My Dear Melancholy,|The Weeknd|spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ|||2018-03-30
spotify:track:6uzAorm9rlMshQ9rjKviNl|Lovesick Blues - Show 9|0.685|0.35|-8.079|0.0405|0.959|0.0|0.605|0.68|133.615|172226|0|False|The Garden Spot Programs, 1950|Hank Williams|spotify:artist:1FClsNYBUoNFtGgzeG74dW|||2014-05-13
spotify:track:75vEuMA15pb8JmgrGugHEs|Eenie Meenie|0.718|0.588|-4.192|0.0318|0.0525|0.0|0.0991|0.812|121.22|202626|0|False|My World 2.0|Justin Bieber|spotify:artist:1uNFoZAHBGtllmzznpCI3s|Sean Kingston|spotify:artist:6S0dmVVn4udvppDhZIWxCr|2010-01-01
spotify:track:5YNf9s8WE3iF33YaFNrgpa|What Do You Mean? - Acoustic|0.773|0.358|-10.634|0.044|0.794|0.0|0.104|0.756|124.934|203800|63|False|Purpose (Deluxe)|Justin Bieber|spotify:artist:1uNFoZAHBGtllmzznpCI3s|||2015-11-13
spotify:track:09ts3GnICqYEU5PkQCpJK3|Say Something (feat. Chris Stapleton)|0.707|0.632|-7.031|0.0789|0.103|1.09e-05|0.0841|0.372|97.04|278893|58|False|Say Something (feat. Chris Stapleton)|Justin Timberlake|spotify:artist:31TPClRtHm23RisEBtV3X7|Chris Stapleton|spotify:artist:4YLtscXsxbVgi031ovDDdh|2018-01-25
spotify:track:7Il2yWQmsqKgSkLQvHTPUI|Tequila|0.474|0.594|-5.756|0.0289|0.0292|0.0|0.133|0.503|86.131|195986|68|False|Tequila|Dan + Shay|spotify:artist:7z5WFjZAIYejWy0NI5lv4T|||2018-01-10
spotify:track:1fDsrQ23eTAVFElUMaf38X|American Pie|0.531|0.481|-11.709|0.06|0.699|0.0|0.0842|0.491|138.45|516893|79|False|American Pie|Don McLean|spotify:artist:1gRNBaI4yn6wCCTvRhGWh8|||1971
spotify:track:7fCNUWi6uflDTQ08srxMZk|No Excuses|0.827|0.658|-3.846|0.0517|0.0224|0.0|0.0417|0.523|115.016|152862|63|False|No Excuses|Meghan Trainor|spotify:artist:6JL8zeS1NmiOftqZTRgdTz|||2018-03-01
spotify:track:5hmQ76WSXsot6JQV3NdaCV|Lifestyle|0.564|0.669|-5.238|0.277|0.0144|0.0|0.0853|0.477|87.268|269693|0|True|Lifestyle|Rich Gang|spotify:artist:6h2J3dxLnTyURwIUBumKog|Young Thug|spotify:artist:50co4Is1HCEo8bhOyUWKpn|2014-06-05
spotify:track:11EX5yhxr9Ihl3IN1asrfK|Need You Now|0.587|0.622|-5.535|0.0303|0.0927|0.000636|0.2|0.231|107.943|277573|75|False|Need You Now|Lady A|spotify:artist:32WkQRZEVKSzVAAYqukAEA|||2010-01-01
spotify:track:2RUFzxyUlI36KKy9Agkqze|POWER|0.539|0.907|-4.757|0.13|0.0193|0.0|0.825|0.553|154.0|292093|0|True|My Beautiful Dark Twisted Fantasy|Kanye West|spotify:artist:5K4W6rqBFWDnAN6FQUkS6x|||2010-01-01
spotify:track:6V2D8Lls36APk0THDjBDfE|Started From the Bottom|0.794|0.522|-7.829|0.159|0.0328|0.0|0.156|0.567|86.318|174133|0|True|Nothing Was The Same (Deluxe)|Drake|spotify:artist:3TVXtAsR1Inumwj472S9r4|||2013-01-01
spotify:track:72AO8u6lcjKp0CBeaPZT8I|I Still Haven't Found What I'm Looking For - Remastered 2007|0.565|0.764|-9.43|0.0351|0.0139|0.00488|0.079|0.686|100.891|277480|50|False|The Joshua Tree|U2|spotify:artist:51Blml2LZPmy7TTiAg47vQ|||1987-03-10
spotify:track:4eWQlBRaTjPPUlzacqEeoQ|Never Be the Same|0.637|0.713|-4.333|0.0747|0.181|0.000637|0.137|0.243|129.923|226973|78|False|Camila|Camila Cabello|spotify:artist:4nDoRrQiYLoBzwC5BhVJzF|||2018-01-12
spotify:track:2gE95JskwQ1pCACTpGe1Db|Down On The Corner|0.858|0.544|-9.289|0.0751|0.583|0.00109|0.0707|0.874|108.217|166280|75|False|Willy And The Poor Boys|Creedence Clearwater Revival|spotify:artist:3IYUhFvPQItj6xySrBmZkd|||1969-11-02
spotify:track:5XE8c07vbpQBUriwybOHtd|Have You Ever Seen The Rain|0.773|0.543|-9.97|0.0292|0.093|5.63e-06|0.175|0.802|115.997|160000|67|False|Chronicle: 20 Greatest Hits|Creedence Clearwater Revival|spotify:artist:3IYUhFvPQItj6xySrBmZkd|||1976-01-01
spotify:track:7ufDF5ePKsnxYgP0DAZoZE|Dancing In the Moonlight|0.657|0.435|-15.707|0.0552|0.739|0.0|0.167|0.771|135.975|181133|51|False|Dancing in the Moonlight|King Harvest|spotify:artist:5FHwr1FymaS5kutIEK6e2y|||1972-03-01
spotify:track:7lJbTVbDEMa3w7NFamrwdq|Fishin' in the Dark|0.771|0.283|-16.326|0.0444|0.198|0.0|0.0888|0.906|77.756|202786|73|False|Hold On|Nitty Gritty Dirt Band|spotify:artist:7y70dch6JuuuNnwlsOQvwW|||1987-04-01
spotify:track:07KYRDFf8Q6sqj4PWCP9vh|It's Five O'Clock Somewhere|0.713|0.768|-6.702|0.0363|0.22|0.0|0.177|0.878|125.203|230266|67|False|Playlist: The Very Best Of Alan Jackson|Alan Jackson|spotify:artist:4mxWe1mtYIYfP040G38yvS|Jimmy Buffett|spotify:artist:28AyklUmMECPwdfo8NEsV0|1991
spotify:track:0qRR9d89hIS0MHRkQ0ejxX|Rich Girl|0.573|0.683|-6.644|0.176|0.461|0.0|0.0935|0.817|169.519|142786|76|False|Bigger Than Both Of Us|Daryl Hall & John Oates|spotify:artist:77tT1kLj6mCWtFNqiOmP9H|||1976-08-01
